[DEBUG] 2021-10-03 19:48:15.372 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `destinationSet` : value = NOT NULL COLLECTION
[DEBUG] 2021-10-03 19:48:15.372 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`destinationSet`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.372 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `name` : value = Winter Break
[DEBUG] 2021-10-03 19:48:15.372 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `noteSet` : value = NOT NULL COLLECTION
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`noteSet`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Done materializing entity [com.jilleliceiri.mptr.entity.Trip#2]
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Resolving attributes for [com.jilleliceiri.mptr.entity.Trip#3]
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `destinationSet` : value = NOT NULL COLLECTION
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`destinationSet`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `name` : value = Spring in the South
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `noteSet` : value = NOT NULL COLLECTION
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`noteSet`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Done materializing entity [com.jilleliceiri.mptr.entity.Trip#3]
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Resolving attributes for [com.jilleliceiri.mptr.entity.Trip#9]
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `destinationSet` : value = NOT NULL COLLECTION
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`destinationSet`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `name` : value = New Trip 10-3-2021
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `noteSet` : value = NOT NULL COLLECTION
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`noteSet`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.373 [http-nio-8080-exec-6] TwoPhaseLoad - Done materializing entity [com.jilleliceiri.mptr.entity.Trip#9]
[DEBUG] 2021-10-03 19:48:15.376 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.jilleliceiri.mptr.entity.Trip.noteSet#9]
[DEBUG] 2021-10-03 19:48:15.376 [http-nio-8080-exec-6] SQL - select noteset0_.trip_id as trip_id4_1_0_, noteset0_.id as id1_1_0_, noteset0_.id as id1_1_1_, noteset0_.description as descript2_1_1_, noteset0_.name as name3_1_1_, noteset0_.trip_id as trip_id4_1_1_ from notes noteset0_ where noteset0_.trip_id=?
[DEBUG] 2021-10-03 19:48:15.379 [http-nio-8080-exec-6] ResultSetProcessorImpl - Preparing collection initializer : [com.jilleliceiri.mptr.entity.Trip.noteSet#9]
[DEBUG] 2021-10-03 19:48:15.383 [http-nio-8080-exec-6] CollectionLoadContext - 1 collections were found in result set for role: com.jilleliceiri.mptr.entity.Trip.noteSet
[DEBUG] 2021-10-03 19:48:15.383 [http-nio-8080-exec-6] CollectionLoadContext - Collection fully initialized: [com.jilleliceiri.mptr.entity.Trip.noteSet#9]
[DEBUG] 2021-10-03 19:48:15.384 [http-nio-8080-exec-6] CollectionLoadContext - 1 collections initialized for role: com.jilleliceiri.mptr.entity.Trip.noteSet
[DEBUG] 2021-10-03 19:48:15.384 [http-nio-8080-exec-6] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-10-03 19:48:15.384 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-10-03 19:48:15.384 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.jilleliceiri.mptr.entity.Trip.destinationSet#9]
[DEBUG] 2021-10-03 19:48:15.384 [http-nio-8080-exec-6] SQL - select destinatio0_.trip_id as trip_id3_0_0_, destinatio0_.id as id1_0_0_, destinatio0_.id as id1_0_1_, destinatio0_.city as city2_0_1_, destinatio0_.trip_id as trip_id3_0_1_ from destinations destinatio0_ where destinatio0_.trip_id=?
[DEBUG] 2021-10-03 19:48:15.385 [http-nio-8080-exec-6] ResultSetProcessorImpl - Preparing collection initializer : [com.jilleliceiri.mptr.entity.Trip.destinationSet#9]
[DEBUG] 2021-10-03 19:48:15.385 [http-nio-8080-exec-6] CollectionLoadContext - 1 collections were found in result set for role: com.jilleliceiri.mptr.entity.Trip.destinationSet
[DEBUG] 2021-10-03 19:48:15.385 [http-nio-8080-exec-6] CollectionLoadContext - Collection fully initialized: [com.jilleliceiri.mptr.entity.Trip.destinationSet#9]
[DEBUG] 2021-10-03 19:48:15.385 [http-nio-8080-exec-6] CollectionLoadContext - 1 collections initialized for role: com.jilleliceiri.mptr.entity.Trip.destinationSet
[DEBUG] 2021-10-03 19:48:15.385 [http-nio-8080-exec-6] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-10-03 19:48:15.385 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-10-03 19:48:15.385 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.jilleliceiri.mptr.entity.Trip.noteSet#3]
[DEBUG] 2021-10-03 19:48:15.385 [http-nio-8080-exec-6] SQL - select noteset0_.trip_id as trip_id4_1_0_, noteset0_.id as id1_1_0_, noteset0_.id as id1_1_1_, noteset0_.description as descript2_1_1_, noteset0_.name as name3_1_1_, noteset0_.trip_id as trip_id4_1_1_ from notes noteset0_ where noteset0_.trip_id=?
[DEBUG] 2021-10-03 19:48:15.386 [http-nio-8080-exec-6] ResultSetProcessorImpl - Preparing collection initializer : [com.jilleliceiri.mptr.entity.Trip.noteSet#3]
[DEBUG] 2021-10-03 19:48:15.386 [http-nio-8080-exec-6] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-10-03 19:48:15.388 [http-nio-8080-exec-6] CollectionReferenceInitializerImpl - Found row of collection: [com.jilleliceiri.mptr.entity.Trip.noteSet#3]
[DEBUG] 2021-10-03 19:48:15.392 [http-nio-8080-exec-6] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2021-10-03 19:48:15.392 [http-nio-8080-exec-6] CollectionReferenceInitializerImpl - Found row of collection: [com.jilleliceiri.mptr.entity.Trip.noteSet#3]
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Resolving attributes for [com.jilleliceiri.mptr.entity.Note#6]
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `description` : value = NewNoteDesc-Spring
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `name` : value = NewNoteName-Spring
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `trip` : value = 3
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`trip`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Done materializing entity [com.jilleliceiri.mptr.entity.Note#6]
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Resolving attributes for [com.jilleliceiri.mptr.entity.Note#7]
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `description` : value = NewNoteDesc-Spring
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `name` : value = NewNoteName-Spring
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `trip` : value = 3
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`trip`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] TwoPhaseLoad - Done materializing entity [com.jilleliceiri.mptr.entity.Note#7]
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] CollectionLoadContext - 1 collections were found in result set for role: com.jilleliceiri.mptr.entity.Trip.noteSet
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] CollectionLoadContext - Collection fully initialized: [com.jilleliceiri.mptr.entity.Trip.noteSet#3]
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] CollectionLoadContext - 1 collections initialized for role: com.jilleliceiri.mptr.entity.Trip.noteSet
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.jilleliceiri.mptr.entity.Trip.destinationSet#3]
[DEBUG] 2021-10-03 19:48:15.393 [http-nio-8080-exec-6] SQL - select destinatio0_.trip_id as trip_id3_0_0_, destinatio0_.id as id1_0_0_, destinatio0_.id as id1_0_1_, destinatio0_.city as city2_0_1_, destinatio0_.trip_id as trip_id3_0_1_ from destinations destinatio0_ where destinatio0_.trip_id=?
[DEBUG] 2021-10-03 19:48:15.395 [http-nio-8080-exec-6] ResultSetProcessorImpl - Preparing collection initializer : [com.jilleliceiri.mptr.entity.Trip.destinationSet#3]
[DEBUG] 2021-10-03 19:48:15.395 [http-nio-8080-exec-6] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-10-03 19:48:15.395 [http-nio-8080-exec-6] CollectionReferenceInitializerImpl - Found row of collection: [com.jilleliceiri.mptr.entity.Trip.destinationSet#3]
[DEBUG] 2021-10-03 19:48:15.395 [http-nio-8080-exec-6] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2021-10-03 19:48:15.395 [http-nio-8080-exec-6] CollectionReferenceInitializerImpl - Found row of collection: [com.jilleliceiri.mptr.entity.Trip.destinationSet#3]
[DEBUG] 2021-10-03 19:48:15.395 [http-nio-8080-exec-6] TwoPhaseLoad - Resolving attributes for [com.jilleliceiri.mptr.entity.Destination#3]
[DEBUG] 2021-10-03 19:48:15.395 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `city` : value = Marco Island
[DEBUG] 2021-10-03 19:48:15.395 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`city`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.395 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `trip` : value = 3
[DEBUG] 2021-10-03 19:48:15.395 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`trip`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.395 [http-nio-8080-exec-6] TwoPhaseLoad - Done materializing entity [com.jilleliceiri.mptr.entity.Destination#3]
[DEBUG] 2021-10-03 19:48:15.395 [http-nio-8080-exec-6] TwoPhaseLoad - Resolving attributes for [com.jilleliceiri.mptr.entity.Destination#4]
[DEBUG] 2021-10-03 19:48:15.395 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `city` : value = Ft Lauderdale
[DEBUG] 2021-10-03 19:48:15.396 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`city`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.396 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `trip` : value = 3
[DEBUG] 2021-10-03 19:48:15.396 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`trip`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.396 [http-nio-8080-exec-6] TwoPhaseLoad - Done materializing entity [com.jilleliceiri.mptr.entity.Destination#4]
[DEBUG] 2021-10-03 19:48:15.396 [http-nio-8080-exec-6] CollectionLoadContext - 1 collections were found in result set for role: com.jilleliceiri.mptr.entity.Trip.destinationSet
[DEBUG] 2021-10-03 19:48:15.396 [http-nio-8080-exec-6] CollectionLoadContext - Collection fully initialized: [com.jilleliceiri.mptr.entity.Trip.destinationSet#3]
[DEBUG] 2021-10-03 19:48:15.396 [http-nio-8080-exec-6] CollectionLoadContext - 1 collections initialized for role: com.jilleliceiri.mptr.entity.Trip.destinationSet
[DEBUG] 2021-10-03 19:48:15.396 [http-nio-8080-exec-6] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-10-03 19:48:15.396 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-10-03 19:48:15.396 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.jilleliceiri.mptr.entity.Trip.noteSet#2]
[DEBUG] 2021-10-03 19:48:15.396 [http-nio-8080-exec-6] SQL - select noteset0_.trip_id as trip_id4_1_0_, noteset0_.id as id1_1_0_, noteset0_.id as id1_1_1_, noteset0_.description as descript2_1_1_, noteset0_.name as name3_1_1_, noteset0_.trip_id as trip_id4_1_1_ from notes noteset0_ where noteset0_.trip_id=?
[DEBUG] 2021-10-03 19:48:15.397 [http-nio-8080-exec-6] ResultSetProcessorImpl - Preparing collection initializer : [com.jilleliceiri.mptr.entity.Trip.noteSet#2]
[DEBUG] 2021-10-03 19:48:15.397 [http-nio-8080-exec-6] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-10-03 19:48:15.397 [http-nio-8080-exec-6] CollectionReferenceInitializerImpl - Found row of collection: [com.jilleliceiri.mptr.entity.Trip.noteSet#2]
[DEBUG] 2021-10-03 19:48:15.397 [http-nio-8080-exec-6] TwoPhaseLoad - Resolving attributes for [com.jilleliceiri.mptr.entity.Note#5]
[DEBUG] 2021-10-03 19:48:15.397 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `description` : value = NewNoteDesc-WinterBreak
[DEBUG] 2021-10-03 19:48:15.397 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.397 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `name` : value = NewNoteName-WinterBreak
[DEBUG] 2021-10-03 19:48:15.397 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.397 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `trip` : value = 2
[DEBUG] 2021-10-03 19:48:15.397 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`trip`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.397 [http-nio-8080-exec-6] TwoPhaseLoad - Done materializing entity [com.jilleliceiri.mptr.entity.Note#5]
[DEBUG] 2021-10-03 19:48:15.397 [http-nio-8080-exec-6] CollectionLoadContext - 1 collections were found in result set for role: com.jilleliceiri.mptr.entity.Trip.noteSet
[DEBUG] 2021-10-03 19:48:15.398 [http-nio-8080-exec-6] CollectionLoadContext - Collection fully initialized: [com.jilleliceiri.mptr.entity.Trip.noteSet#2]
[DEBUG] 2021-10-03 19:48:15.398 [http-nio-8080-exec-6] CollectionLoadContext - 1 collections initialized for role: com.jilleliceiri.mptr.entity.Trip.noteSet
[DEBUG] 2021-10-03 19:48:15.398 [http-nio-8080-exec-6] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-10-03 19:48:15.398 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-10-03 19:48:15.398 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.jilleliceiri.mptr.entity.Trip.destinationSet#2]
[DEBUG] 2021-10-03 19:48:15.398 [http-nio-8080-exec-6] SQL - select destinatio0_.trip_id as trip_id3_0_0_, destinatio0_.id as id1_0_0_, destinatio0_.id as id1_0_1_, destinatio0_.city as city2_0_1_, destinatio0_.trip_id as trip_id3_0_1_ from destinations destinatio0_ where destinatio0_.trip_id=?
[DEBUG] 2021-10-03 19:48:15.399 [http-nio-8080-exec-6] ResultSetProcessorImpl - Preparing collection initializer : [com.jilleliceiri.mptr.entity.Trip.destinationSet#2]
[DEBUG] 2021-10-03 19:48:15.399 [http-nio-8080-exec-6] CollectionLoadContext - 1 collections were found in result set for role: com.jilleliceiri.mptr.entity.Trip.destinationSet
[DEBUG] 2021-10-03 19:48:15.399 [http-nio-8080-exec-6] CollectionLoadContext - Collection fully initialized: [com.jilleliceiri.mptr.entity.Trip.destinationSet#2]
[DEBUG] 2021-10-03 19:48:15.399 [http-nio-8080-exec-6] CollectionLoadContext - 1 collections initialized for role: com.jilleliceiri.mptr.entity.Trip.destinationSet
[DEBUG] 2021-10-03 19:48:15.399 [http-nio-8080-exec-6] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-10-03 19:48:15.399 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-10-03 19:48:15.399 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.jilleliceiri.mptr.entity.Trip.noteSet#1]
[DEBUG] 2021-10-03 19:48:15.400 [http-nio-8080-exec-6] SQL - select noteset0_.trip_id as trip_id4_1_0_, noteset0_.id as id1_1_0_, noteset0_.id as id1_1_1_, noteset0_.description as descript2_1_1_, noteset0_.name as name3_1_1_, noteset0_.trip_id as trip_id4_1_1_ from notes noteset0_ where noteset0_.trip_id=?
[DEBUG] 2021-10-03 19:48:15.401 [http-nio-8080-exec-6] ResultSetProcessorImpl - Preparing collection initializer : [com.jilleliceiri.mptr.entity.Trip.noteSet#1]
[DEBUG] 2021-10-03 19:48:15.401 [http-nio-8080-exec-6] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-10-03 19:48:15.401 [http-nio-8080-exec-6] CollectionReferenceInitializerImpl - Found row of collection: [com.jilleliceiri.mptr.entity.Trip.noteSet#1]
[DEBUG] 2021-10-03 19:48:15.401 [http-nio-8080-exec-6] ResultSetProcessorImpl - Starting ResultSet row #1
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] CollectionReferenceInitializerImpl - Found row of collection: [com.jilleliceiri.mptr.entity.Trip.noteSet#1]
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] ResultSetProcessorImpl - Starting ResultSet row #2
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] CollectionReferenceInitializerImpl - Found row of collection: [com.jilleliceiri.mptr.entity.Trip.noteSet#1]
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] ResultSetProcessorImpl - Starting ResultSet row #3
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] CollectionReferenceInitializerImpl - Found row of collection: [com.jilleliceiri.mptr.entity.Trip.noteSet#1]
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] TwoPhaseLoad - Resolving attributes for [com.jilleliceiri.mptr.entity.Note#1]
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `description` : value = 293-203-1048
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `name` : value = ABC Hotel
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `trip` : value = 1
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`trip`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] TwoPhaseLoad - Done materializing entity [com.jilleliceiri.mptr.entity.Note#1]
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] TwoPhaseLoad - Resolving attributes for [com.jilleliceiri.mptr.entity.Note#2]
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `description` : value = Henry - 203-203-2938
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `name` : value = Travel Guide
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.402 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `trip` : value = 1
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`trip`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Done materializing entity [com.jilleliceiri.mptr.entity.Note#2]
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Resolving attributes for [com.jilleliceiri.mptr.entity.Note#3]
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `description` : value = NewNoteDescription-FCT
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `name` : value = NewNoteName - FCT
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `trip` : value = 1
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`trip`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Done materializing entity [com.jilleliceiri.mptr.entity.Note#3]
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Resolving attributes for [com.jilleliceiri.mptr.entity.Note#4]
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `description` : value = NewNoteDesc2-FCT
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`description`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `name` : value = NewNoteName2-FCT
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`name`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Processing attribute `trip` : value = 1
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Attribute (`trip`)  - enhanced for lazy-loading? - false
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] TwoPhaseLoad - Done materializing entity [com.jilleliceiri.mptr.entity.Note#4]
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] CollectionLoadContext - 1 collections were found in result set for role: com.jilleliceiri.mptr.entity.Trip.noteSet
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] CollectionLoadContext - Collection fully initialized: [com.jilleliceiri.mptr.entity.Trip.noteSet#1]
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] CollectionLoadContext - 1 collections initialized for role: com.jilleliceiri.mptr.entity.Trip.noteSet
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] ResourceRegistryStandardImpl - HHH000387: ResultSet's statement was not registered
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Done loading collection
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] AbstractLoadPlanBasedCollectionInitializer - Loading collection: [com.jilleliceiri.mptr.entity.Trip.destinationSet#1]
[DEBUG] 2021-10-03 19:48:15.403 [http-nio-8080-exec-6] SQL - select destinatio0_.trip_id as trip_id3_0_0_, destinatio0_.id as id1_0_0_, destinatio0_.id as id1_0_1_, destinatio0_.city as city2_0_1_, destinatio0_.trip_id as trip_id3_0_1_ from destinations destinatio0_ where destinatio0_.trip_id=?
[DEBUG] 2021-10-03 19:48:15.404 [http-nio-8080-exec-6] ResultSetProcessorImpl - Preparing collection initializer : [com.jilleliceiri.mptr.entity.Trip.destinationSet#1]
[DEBUG] 2021-10-03 19:48:15.404 [http-nio-8080-exec-6] ResultSetProcessorImpl - Starting ResultSet row #0
[DEBUG] 2021-10-03 19:48:15.405 [http-nio-8080-exec-6] CollectionReferenceInitializerImpl - Found row of collection: [com.jilleliceiri.mptr.entity.Trip.destinationSet#1]
[DEBUG] 2021-10-03 19:48:15.405 [http-nio-8080-exec-6] ResultSetProcessorImpl - Starting ResultSet row #1
